posterId,title,description,somCoordinate,representationsCoordinate,clusterId
po002471,ウィーン・フィルハーモニー特別演奏会,ウィーン・フィルハーモニー特別演奏会、日時・昭和44年2月19日(水)午後6時30分開演、会場・札幌中島スポーツセンター、指揮・ゲオルク・ショルティ、演奏曲目、●シューベルト／交響曲第8番「未完成」、●R・シュトラウス/交響詩「ティル・オイレンシュピーゲルの愉快ないたずら」、●ブラームス/交響曲第2番ニ長調、STV、■入場料S5、000円・A4、000円・B3、500円・C3、000円・D2、500円・E2、000円（STV本社・札幌市内各プレイガイド）、■主催、札幌テレビ放送・協賛、ニッカウヰスキー・、後援、北海道・北海道教育委員会・札幌市,914,,171.0
po002472,東北北海道産業振興共進会,会期、昭和23年、自8月7日、至8月16日、東北北海道産業振興共進会、会場、函館市、新川小学校、主催、函館市★函館商工会議所、後援、北海道、青森県、岩手県、福島県、山形県、宮城県、各新聞社,1985,,208.0
po002474,ピアノ演奏会原智恵子,ピアノ演奏会、原智恵子、Take、7.28-P.M.6.30、提供、北海道芸術鑑賞協会、東芝キャピトルレコードコンサート、北海道キャラバン7月中旬、解説、河野隆次・新妻博,487,,172.0
po002475,第27回三国バレエ発表会,第27回三国バレエ発表会、彩色─狂気の夢、ひとりひとりのためにIII、幻想円舞曲、9月21日(金)PM6：30開演、函館市民会館大ホール、大人￥1、500、中学生以下￥700、主催、三国バレエ研究所、後援、函館市教育委員会、北海道新聞函館支社、函館市文化団体協議会,1610,,170.0
po002476,幽霊やしき,第1回全函館自立劇団、演劇合同公演、福田恆存作、幽霊やしき、三幕、9月10．11日・午后6時開場、於HBCラジオ劇場、参加団体、劇研、”河”、劇団”むすび座”、函館童劇集団、函館脚本研究会、自由座、河童座、HBC児童劇団、共催、北海道新聞社◆北海道放送◆函館素人演劇協議会、後援、函館市◆函館教育委員会,1142,,51.0
po002477,花荻先生と三太,花荻先生と三太、こヽろよい微笑と美しい涙が、あなたの心を洗う感動無限の抒情篇、山田五十鈴、宇野重吉、滝沢修、津村悠子、大橋弘、清水将夫、加藤嘉、左ト全（綜芸）、春日俊二、山内明、小夜福子、髙野由美、細川ちか子、原作、青木茂、脚本、大黒東洋士、監督、鈴木英夫、撮影、渡辺公夫、劇団民芸作品★大映配給※下辺に360*530サイズの用紙貼付有16日ヨリ同時上映、デイズニ-傑作天然色漫画集、リスの住宅難★グーフイの名騎手、スクール・プロダクシヨン第二回作品、”楽しい夏休”、市内小学生の手に成る珠玉扁、大人60円〔限定前売発売中40円〕小人免税10円,1789,206.0,50.0
po002478,グリーンコンサート,ホクレン、ぎょれん、GREENCONCERT、札響野外演奏会グリーンコンサート5月26日（土）PM2：00／函館市五稜郭公園、入場無料（雨天の場合、函館市民体育館）、指揮・福村芳一／管弦楽・札幌交響楽団、●ミュージカル、サウンド・オブ・ミュージック、●J・ストラウス円舞曲、春の声、●ビゼーカルメン組曲、●ハチャトゥリアン舞踊組曲「仮面舞踏会」他、主催／北海道・北海道教育委員会・函館市・函館市教育委員会・札幌交響楽団、主管／札響野外演奏会実行委員会、協賛／ホクレン、ぎょれん,1230,,169.0
po002479,北海道博,風雪百年、輝く未来、前売券発売中、北海道百年記念、北海道博、会期●43年6月14日→8月18日、会場●札幌市真駒内公園、主催●北海道、札幌、北海道商工会議所連合会、北海道新聞社、本州と北海道を結ぶ《海のハイウェイ》東日本フェリー、本社、函館市大町8-20、(0138)23-8331（代）,1715,,110.0
po002480,北洋博,北洋漁業再開記念北海道大博覧会、北洋博、1954、7月10日→8月31日、HokuyoFair、開催地・函館市（第1会場）函館公園（第2会場）五稜郭公園、、主催・北海道・函館市・函館商工会議所、後援・各省・水産庁・北海道開發庁・日本國有鉄道・日本専売公社、KURIYAGAWA、1953、札幌・中西写真製版印刷株式会社・納,3,,103.0
po002481,北洋博,北洋漁業再開記念北海道大博覧会、北洋博、HokuyoFair、7月10日→8月31日、1954、開催地・函館市、主催・北海道・函館市・函館商工会議所、後援・各省・水産庁・北海道開發庁・日本國有鉄道・日本専売公社、H.Oikawa、函館辻印刷所納,799,,103.0
po002482,小樽総合見本市,H.hachiro-63、TF、OTARUTRADEFAIR、8月１～7日、第5回小樽総合見本市、会場、小樽色内小学校、株式会社、石井印刷印行,718,,115.0
po002483,印度国際観光物産見本市,印度国際観光物産見本市、7月1日→15日、主催・駐日印度大使館・函館市、後援・大蔵省・外務省・通商産業省・日本専売公社・北海道・北海道新聞社、函館商工会議所・函館税関・青函船舶鉄道管理局・他、会場、函館市、棒二森屋、駅前,462,,115.0
po002484,北海道博海の小樽会場,北海道博海の小樽会場、7月5日8月31日、デラックス水族館完成、HOKKAIDOGRANDFAIR、MORI、主催、北海道、札幌市、小樽市、後援、関係各省、日本国有鉄道、東木、東木の段ボール,383,,117.0
po002485,春日八郎ショウ,レコード大賞・特別賞受賞記念、春日八郎ショウ、２．６(木)、６：３０、共愛会館￥４６０、函館労音2月例会、函館市若松町２８１６、TEL23-8334、春に向って若者の心を歌う、ザ．シャデラックス、２・１１（火）６：３０、共愛会館￥３６０、ベートーベン後期三大ソナタ、告別・ソナタ３１番作品１０、ワルトシュタイン、井内澄子ピアノリサイタル、２・１７（月）６：３０拓銀ホール￥３１０,91,,39.0
po002487,ＨＡＫＯＤＡＴＥ,心に残るシーン、函館のやさしい贈り物、TwinklingWinterNightsWinternightsinthiscityshineinwarmcolorsAssnowcovershistoricstreetsandmakesthemglowThestreetsoncelitupwithgaslampswhereforeignershadcomeandgoneArenowbrightenupwithilluminationsTopleasethepeoplewhocherishitshistoryandthosewhovisitthisplaceHAKODATE,696,,97.0
po002488,ＨＡＫＯＤＡＴＥ,永遠の記憶に刻む街─函館、TheHillsandTracksofourPastBuildingsthatspeakofourhistoryOnthewaystotheguardianpeakCobblestoneswornbythepassingoftimeAswindswhisperindistanttonguesTocarveapermanentplaceinyourheartHAKODATE,2019,231.0,97.0
po002489,メサイヤ演奏会,宣教百年記念、宮城学院・東北学院合唱隊、G.F.ヘンデル、メサイヤ演奏会、とき10月4日日、P.M.6.30、ところ、H.B.C劇場、入場料150円、入場券は遺愛校にてお求め下さい、基督教学校教育同盟、東北・北海道地区加盟校、共同主催、盛岡市、生活学院、弘前市、弘前学院・東奥義塾、函館市、遺愛女子高等学校、札幌市、北星学園・酪農学園、仙台市、東北学院・宮城学院・尚絅女学院、後援、日本基督教団、東北・奥羽・北海教区,132,,171.0
po002490,1955年教育映画祭,グランド印刷、ぼうに納、1955年、教育映画祭、函館市視聴覚ライブラリー創立記念祭、・・・上映映画は1955年の最優秀作品・・・・・、・・・入場無料、但し子供の入場はおことわりします・・・・・、主催、函館市教育委員会、北海道教育委員会、北海道視聴覚教育研究会、後援、北海道新聞社、北海タイムス社、函館新聞社、NHK函館放送局、HBC函館放送局、日時11月28日午后1時ヨリ、会場、労仂会館講堂,523,,162.0
po002491,北洋博,北洋漁業再開記念北海道大博覧会、北洋博の函館へ…、1954、7.10～8.31、、第1会場函館公園、第2会場、五稜郭公園、主催・北海道・函館市・函館商工会議所、後援・各省・水産庁・北海道開發庁・日本国有鉄道・日本専売公社、H.Oikawa,446,,103.0
po002492,北洋博,夏は招く北海道、北洋博の函館へ、北洋漁業再開記念北海道大博覧会、7月10日→8月31日、（第1会場）函館公園、（第2会場）五稜郭公園、主催・北海道・函館市・函館商工会議所、後援・各省・水産庁・北海道開發庁・日本国有鉄道・日本専売公社、H.Oikawa,719,,103.0
po002493,ソ連音楽２つの名花同時公演,日本社会党結党20周年記念、ソ連音楽２つの名花同時公演、最高の異色女性編成、プロコフィエフ弦楽四重奏・オイストラフの高弟ポリトコフスキー（バイオリン）、10月18日、中央中学校講堂、午後6時半開演、●料金／一般600、中高校生300、社会党函館総支部,1556,,170.0
po002495,湯川温泉納凉まつり,八月九日午後六時（雨天順延）湯川温泉松倉川畔、湯川温泉納凉まつり、灯篭流し・演芸大会・花火大会・ねぶた灯篭展示、湯川温泉観光協会・函館観光協会,817,,51.0
po002496,北洋博函館カレンダー,夏は招く北海道、北洋博の函館へ、昭和29年7月10日→8月31日、開催地、函館市、1954、HOKUYOFAIR、北洋漁業再開記念北海道大博覧会、主催、北海道・函館市・函館商工会議所、後援、各省・水産庁・北海道開発庁・日本国有鉄道,329,,103.0
po002498,CIE図書館,凾館CIE図書館が贈るいこいのひととき、youhoveears、時、毎週、日火木、１２．００、土、デイスク愛好会共催、６．３０、所、真砂町１、凾館CIE図書館※下辺に210*265サイズの用紙貼付有お晝休み、レコードコンサート、プログラム、１２月、毎週日、火、木、正午より一時間、,2005,,96.0
po002499,第１４回英語劇公演夏の夜の夢,第１４回英語劇公演、シェークスピア・作、夏の夜の夢、AmidsummerNight'sDream、６月１４日(水)６．００、HBC劇場、学芸大学英語英文会,1870,,56.0
po002500,ベートーベンの生涯,在りし日のトスカニーニ、フルトベングラーの姿をしのぶ、35ミリ長編音楽映画ドイツ民主共和国デフア社製作、属啓成監修、ベートーベンの生涯、指揮者・アルトウール・ニキツシュ/アルトウール・トスカーニ/ヘルマン・シェルヘン/ウイルヘルム・フルトヴエングラー/キリル・コンドラシン/カール・ベーム/グレコ・フリーテルベルグ/ルドルフ・ケンペ/ヘルマン・アーベントロート/フランツ・コンビュチニー、ピアニスト・レフ・オボーリン、ヴアイオリニスト・メヌーイン/ダビッド・オイストラッフ、３月２１日（３時・５時・７時）、会費３６０円（高校生２６０円）拓銀ホール、落語・講談・曲芸、労音寄席、３月１９日(水)夜６時半、労働会館、会費３１０円、バイタリテーあふれるフォーク歌手、上条恒彦、３月２５日(火)夜６時半、HBCホール、会費３１０円、函館市若松町２８の６、函館労音、TEL２３－８３３４,843,,169.0
